Regulator	Target	MI	pvalue
LMO2	ZNF512	0.310932046764824	4.8394948048979813E-8
NRF1	IFT74	0.32524771080485976	7.131887080902288E-9
NRF1	IFT81	0.2995274633448595	0.010898789878996062
MAX	PWWP2A	0.3104771359441285	1.205170051887805E-5
POU2F1	ATG2B	0.36857210218083103	0.0
NRF1	IFT46	0.3041654499337909	0.010898789878996062
NRF1	IFT43	0.34892092557002424	0.0
HIF1A	GTPBP4	0.3732572234078956	3.158407135828156E-7
NRF1	IFT57	0.3205028413921826	7.131887080902288E-9
NRF1	IFT52	0.3006350329791342	7.030614284353476E-5
BACH1	RALA	0.4830299380883422	7.030614284353476E-5
EGR3	PIK3R5	0.7649048142233008	0.0
PCBP1	FAM129B	0.4302767931798558	0.0
RB1	XPOT	0.33900207245373504	0.0
PCBP1	FAM127A	0.39513231310255925	3.940167240132908E-4
RORA	RICTOR	0.485067290454106	0.0
CDC5L	C19orf52	0.354696066454074	0.010898789878996062
ATF1	ZMIZ2	0.41937073458402596	0.0021178727916457696
FOXM1	CENPN	0.2829031527567149	0.0
FOXM1	CENPH	0.3108584753773892	0.0
FOXM1	CENPF	0.46774963983268697	0.0
RELA	CAPZB	0.505091481519727	0.0
TCF3	ATP13A2	0.3384687397063122	0.0
GTF2A2	BLOC1S2	0.28033249822971873	0.010898789878996062
UBP1	HMG20A	0.30176346055482695	0.0021178727916457696
ATF1	IGFBP2	0.40042187351937847	7.030614284353476E-5
RB1	XPO1	0.5292402651935686	0.0
ZFP161	BMPR1A	0.37995998538179154	0.0
HMGA1	ADRM1	0.3730540147306722	0.0
AHR	RASA1	0.42742168209702774	0.0
ZHX2	UROD	0.32056233928891636	3.158407135828156E-7
MAZ	DOCK9	0.43614997705202596	0.0
MAFG	SESN2	0.2988065691264443	0.0
VDR	TICAM1	0.3394089806155842	3.940167240132908E-4
NFE2L1	STK38	0.2897081246899803	0.010898789878996062
FOXJ1	CNTRL	0.6591420408408436	0.0
GTF2A2	TBC1D5	0.3051663924911989	7.131887080902288E-9
E4F1	GPD2	0.4897563111126038	0.0
ELF2	MPG	0.41825646953751544	0.0
ELF2	MVP	0.3608939794591107	0.0
E4F1	GPC1	0.32337167023555485	0.010898789878996062
NFE2L1	ZNRF3	0.29757631813751767	1.987589006713364E-6
NR1H3	GXYLT1	0.299408058845127	0.0
STAT3	BDH2	0.292138948662826	4.8394948048979813E-8
PPARA	COX17	0.3649962265812707	7.030614284353476E-5
LMO2	ZNF672	0.314009655750842	7.131887080902288E-9
MAF	TCTN3	0.32721442606323947	0.0
MAF	TCTN2	0.32372400219291697	0.010898789878996062
NR1H3	KIAA0317	0.27809701792170877	1.205170051887805E-5
PRRX2	UBL4A	0.3145800103871413	0.0
PCBP1	FAM169A	0.3268824314532964	1.987589006713364E-6
TEAD1	PLD4	0.3080821697538968	4.8394948048979813E-8
NR3C1	PLEKHA8	0.3803268887877622	0.0
ATF3	LMO4	0.31376946494868696	1.205170051887805E-5
E2F1	MLEC	0.30507650683338633	0.0
E2F4	POLM	0.3553331567314378	0.0
MAZ	RCOR1	0.49444524765356723	0.010898789878996062
LMO2	ZNF772	0.31560872740001666	0.0021178727916457696
FOXJ1	UBE2D1	0.41708803946856843	3.158407135828156E-7
FOXJ1	MRPL40	0.4348518655828055	0.0
RELA	EVI5	0.3767161503133704	7.131887080902288E-9
TFDP1	NIPAL3	0.24028847892778044	1.987589006713364E-6
ELF2	LSR	0.30786403146299035	1.205170051887805E-5
HMGA1	BAK1	0.3338874484607278	0.0
FOXJ1	UBE2J1	0.42219075762413666	3.158407135828156E-7
ZFP161	MAML3	0.2790356225851045	3.158407135828156E-7
HIF1A	GNAI3	0.6187512913472596	3.940167240132908E-4
SRF	SDAD1	0.2756217676747409	7.030614284353476E-5
FOXJ1	BCAP29	0.4310268241818684	0.0
STAT1	MOV10	0.29007354520009887	3.940167240132908E-4
NR1H3	COPS4	0.28591807838885885	7.030614284353476E-5
GABPA	ATP13A1	0.5142654069736725	1.698068352595783E-10
RORA	MALT1	0.40784051234907104	0.0021178727916457696
SP3	RSRC1	0.4035518013186791	0.0
TEAD1	PMF1	0.31206093126440165	0.0
MAF	CLMN	0.3258079769379124	0.010898789878996062
TFAP4	ATP6V1B1	0.2638299632952379	1.987589006713364E-6
EGR3	ATP6V1B2	0.7180466611643563	0.0
SMAD4	KLHL8	0.3950552127983401	0.0
TFCP2	SERINC5	0.28167267026952253	3.940167240132908E-4
STAT3	BBS4	0.42594973419130755	0.0
STAT3	BBS2	0.4319000812098983	0.0
STAT3	BBS1	0.3969078092496468	1.205170051887805E-5
ATF3	OGFOD1	0.26279906087171	0.0021178727916457696
HIF1A	UBASH3B	0.39087412040889463	0.0
GABPB2	WDSUB1	0.2695449061355844	7.131887080902288E-9
RORA	C2orf69	0.46037604720715225	1.0188410115574698E-9
RUNX1	FOXP2	0.3377463246948031	1.987589006713364E-6
TFAP4	SIRT1	0.33908817855376083	7.030614284353476E-5
TEAD1	TBCEL	0.3567577630773712	0.0
STAT3	TNFRSF1B	0.44089424767172397	0.010898789878996062
STAT3	TNFRSF1A	0.4699824635990264	1.0188410115574698E-9
XBP1	SYNGR2	0.28582246065141914	0.0
XBP1	NUP107	0.26419866656540786	0.010898789878996062
TEAD1	DDOST	0.3155740559590562	0.0
IRF8	WDFY4	0.5891899256391142	1.698068352595783E-10
ARNT	NAT9	0.35258162670010007	0.0
REPIN1	UNC93B1	0.4599074235635933	0.0
TEAD1	XRCC6	0.25817359403296014	0.0
RFX1	ZNF324	0.2869176951875452	4.8394948048979813E-8
RXRA	MAN2B2	0.25931156907061353	0.0
MEF2A	THUMPD1	0.352550532175868	3.158407135828156E-7
PBX1	RGS19	0.49185232296316217	0.0
POU2F1	MACF1	0.38255519137078725	0.0
PPARA	COPS5	0.28748588386702545	7.030614284353476E-5
CDC5L	HOMER3	0.34996148658164533	0.0
CBFA2T2	SETD1A	0.3273818510145834	3.158407135828156E-7
SMAD4	KLF16	0.3281937360242055	0.010898789878996062
RXRA	ORC5	0.24911452614084065	0.0
GTF2A2	GTF2B	0.31387328411282756	7.131887080902288E-9
CEBPG	KIAA0100	0.2654711139089128	0.0
SMAD4	DRAP1	0.3327526870490948	0.0
CEBPA	NFE2L2	0.32684366367914064	3.158407135828156E-7
FOXJ1	CNPY3	0.3713789926538992	0.0021178727916457696
SMAD4	DRAM2	0.26992055230953715	0.0021178727916457696
POU6F1	ARPC5L	0.31380131848658316	7.030614284353476E-5
NR1H3	KIAA0232	0.3060085244938961	0.0
FOXA1	C11orf48	0.3257356643384195	0.0
RFX1	ZNF444	0.5091536429599376	0.0
NR1H3	KIAA0247	0.27774043166701695	1.0188410115574698E-9
NR1H3	KIAA0240	0.27226951712774655	3.940167240132908E-4
TFAP2A	HAX1	0.3556528567313677	0.0
HMGA1	ARL3	0.4206748223629553	0.0
TCF12	NUCKS1	0.4067371531846344	7.030614284353476E-5
FOXJ1	WBSCR22	0.48232013584027533	0.0
SREBF1	SLC2A8	0.3277591731637136	0.0
HMGA1	ARG2	0.3212602769976776	0.0
NFE2L1	AP3S1	0.3640798017405157	0.0
PCBP1	USE1	0.3763117100695776	4.8394948048979813E-8
RELA	FKTN	0.3956870059999564	0.0
RORA	HOOK3	0.49329509798142807	0.0
HMGA1	ARSG	0.28801509377436324	0.0021178727916457696
SOX9	FGFBP1	0.3010406231043351	0.0
PCBP1	UPP1	0.5005386037818299	0.0
STAT3	AVL9	0.3813380075774191	0.0
NF1	CCDC12	0.4229982354049725	7.131887080902288E-9
STAT5A	IFIT3	0.31899834254946985	1.0188410115574698E-9
STAT5A	IFIT2	0.35290007734893963	1.987589006713364E-6
PCBP1	CCDC85C	0.37173220833441134	3.940167240132908E-4
REPIN1	MARCH9	0.45636845865233894	0.0
REPIN1	MARCH7	0.49043872874738137	1.698068352595783E-10
RFX1	ZNF524	0.4697980504857212	0.0
RFX1	ZNF595	0.33213174498713305	3.940167240132908E-4
STAT3	SERPINA3	0.341299879192434	1.698068352595783E-10
STAT3	SERPINB4	0.40239956861055287	3.158407135828156E-7
STAT3	SERPINB1	0.4590661256353477	0.0
NF1	CCDC93	0.3278923113637256	0.0
RFX1	ZNF579	0.45352433406312304	1.698068352595783E-10
RFX1	ZNF574	0.37807568311318535	0.0
STAT3	SERPINB9	0.4799949493080673	0.0
ESRRA	KCTD2	0.3332321684228685	7.030614284353476E-5
HMGA1	ASB6	0.2831333527347895	7.030614284353476E-5
HMGA1	ASNS	0.28229766421510044	7.030614284353476E-5
TFDP1	STX10	0.29184429677767615	3.158407135828156E-7
GABPA	PRICKLE3	0.3748602855499888	7.030614284353476E-5
DBP	RNF26	0.34424737042971226	0.010898789878996062
TFAP2C	MEX3C	0.2844360797405551	3.940167240132908E-4
MYC	PTGFRN	0.2928305105817717	0.0
CEBPA	C1orf27	0.36106923099885285	0.0
EGR3	DCUN1D3	0.6303804349045401	0.0
YY1	C8orf82	0.30947888412936714	7.030614284353476E-5
MAZ	AFF4	0.5157918633900526	7.030614284353476E-5
CREB1	KLHL15	0.5473084578813279	3.158407135828156E-7
CEBPA	C1orf35	0.3442244724643796	0.010898789878996062
MAFG	SF3A3	0.31340968960610066	0.0
MAF	CALML5	0.2642597316843864	0.010898789878996062
CREB1	KLHL28	0.4621417873852425	1.205170051887805E-5
RUNX1	PREB	0.33702986302792254	0.0
STAT2	GALNTL4	0.260042904634999	1.205170051887805E-5
VDR	PIBF1	0.37923381451805216	0.0
RXRA	MAN1C1	0.2902862932271845	1.205170051887805E-5
STAT5A	IFI30	0.40446586017403346	0.0
CEBPA	C1orf86	0.4047873127463096	0.0
STAT1	WARS	0.4223942145634911	0.0
SMAD4	MTPAP	0.3003015696139662	0.0021178727916457696
RFX1	ZNF653	0.4966759283315423	0.0
MAF	DCP2	0.35834592905490925	0.0
CEBPD	C14orf126	0.3202484794927147	7.131887080902288E-9
HMGA1	ATIC	0.3271403184138591	1.205170051887805E-5
RFX1	ZNF696	0.36167782182992364	0.0
REST	DYRK1A	0.46927315622226884	0.0
RFX1	ZNF689	0.2993041980509268	7.030614284353476E-5
RXRA	MAN1B1	0.3269305165806146	1.205170051887805E-5
ATF6	PAK4	0.49233760464446874	7.131887080902288E-9
ATF6	PAK2	0.49430974252998516	0.0
SREBF1	SLC4A2	0.27543578441316174	0.0021178727916457696
E2F4	CLINT1	0.3427754353614999	0.0
CBFA2T2	DAD1	0.3302590151085779	1.987589006713364E-6
RELA	FLNC	0.3511477029869421	1.205170051887805E-5
FOXQ1	POLD3	0.27388911651248327	1.987589006713364E-6
TCF12	NCBP1	0.3324525199587852	1.205170051887805E-5
RELA	FLII	0.34813220358811037	0.0021178727916457696
TP53	ACPP	0.26303931454409596	0.010898789878996062
TFAP4	ACOT7	0.27524224625711335	7.131887080902288E-9
FOXC1	SP6	0.2968697926136227	7.131887080902288E-9
BACH1	HERPUD2	0.41476764302715485	0.010898789878996062
TFDP2	CKS1B	0.2983691143724064	1.987589006713364E-6
NFE2L2	RND3	0.40374201030869594	1.205170051887805E-5
HLF	CD300LF	0.36014729601438816	0.0
MAF	SPINK5	0.31999556597951634	0.0
FOXJ1	MRPS33	0.3284963873456617	1.0188410115574698E-9
FOXJ1	MRPS31	0.46549403212070595	1.0188410115574698E-9
NR2F2	APOBR	0.43670757200668414	0.0
GABPB2	AK3	0.27021250576183065	3.158407135828156E-7
MAF	SPINT1	0.3152628943086035	1.987589006713364E-6
CEBPG	AARS2	0.297034262254304	3.158407135828156E-7
E2F4	PUS1	0.38123953500487545	0.0
TEAD1	PAK2	0.3199425559805022	7.030614284353476E-5
ESR1	TBKBP1	0.29436926263262053	3.158407135828156E-7
RORA	MACC1	0.3790013396181706	1.698068352595783E-10
MAX	GRINL1A	0.34226000028511544	3.940167240132908E-4
HMGA1	AUP1	0.3126776819953829	1.205170051887805E-5
CEBPD	LOC388564	0.33395525989881714	0.0
ITGAL	MFNG	0.7463495792292315	0.0
GABPB2	ADK	0.2443805279456152	0.0021178727916457696
SP3	SOS2	0.5765281043847518	0.0
SP3	SOS1	0.6023724105655631	0.0
PPARG	C2CD2L	0.4303611001412937	0.0
DBP	SPTLC2	0.30613900098229796	0.0
ESRRA	C12orf23	0.28749121402937683	0.010898789878996062
RREB1	LOC283070	0.2897701444880791	7.030614284353476E-5
STAT6	DOCK6	0.272373925260027	3.158407135828156E-7
TCF3	LMF1	0.3146857642639118	1.205170051887805E-5
SP1	CCDC132	0.34214082407522267	1.205170051887805E-5
GABPB2	ATR	0.3141338542282647	0.010898789878996062
NFE2L2	UBE2D3	0.481806904493445	3.940167240132908E-4
TFDP2	ACTB	0.5685749163824113	0.0
RXRB	H2AFY2	0.2959992573649522	0.010898789878996062
SP3	SNX8	0.38602247741012713	7.030614284353476E-5
SP3	SNX4	0.4321638592680942	0.0
SP3	SNX2	0.3787032801205515	7.030614284353476E-5
NFE2L2	ERCC2	0.45086610527839305	0.0021178727916457696
CEBPG	IQSEC2	0.302703944011756	7.030614284353476E-5
BACH1	NCEH1	0.5456557199905312	0.0
MAF	TMEM165	0.311309982331641	0.0
GABPA	UQCRC1	0.4488350349063099	1.205170051887805E-5
ATF6	CXADR	0.4294665638201013	0.0
BACH1	RIT1	0.5884783488386809	0.0
ATF1	GABPB1	0.3862881379803336	1.205170051887805E-5
MAF	TMEM127	0.34809810773854843	3.158407135828156E-7
TCF3	MAP3K11	0.32573781938038454	1.205170051887805E-5
TCF3	MAP3K10	0.3470749122691262	0.0
TCF3	MARCH2	0.28475482641725114	0.0
ATF6	AP3B1	0.4046028203817444	0.0
TFDP2	SHMT2	0.2871309807270236	0.010898789878996062
IRF7	CEBPB	0.37771297520501373	0.0
REL	DGUOK	0.39724114899867063	0.0
MAZ	SNRNP25	0.4559019348198535	7.030614284353476E-5
GABPA	NCOA4	0.5152622603762953	1.0188410115574698E-9
CEBPG	TMEM184B	0.2823894039852969	1.698068352595783E-10
MAF	TMEM188	0.3162671403064481	0.010898789878996062
TP53	HSPD1	0.29084576686994307	0.0
MEF2A	MTX3	0.3688197450772517	0.0
RELA	FPGT	0.30880356465090286	1.205170051887805E-5
ELF2	GRWD1	0.3761145979097111	0.0
ELK1	LUC7L3	0.2849808051993131	0.0
TBP	EXT1	0.2602291531989061	0.0
HSF2	C9orf72	0.33492941382967345	0.0
TEAD1	TAGLN	0.28144351822815467	1.205170051887805E-5
TEAD1	PCLO	0.3141441126954063	0.010898789878996062
TCF12	C9orf169	0.33866943461611815	1.205170051887805E-5
SMAD3	HAT1	0.2800118426112964	7.131887080902288E-9
HLF	FTH1	0.41301517844628055	0.010898789878996062
NF1	CELSR2	0.2991960861714114	1.987589006713364E-6
SMAD4	GAS2L1	0.3186832762047111	3.940167240132908E-4
MEF2A	MTM1	0.44300073307592125	3.158407135828156E-7
MAF	TMEM231	0.3314710170961268	7.030614284353476E-5
PPARG	LETM1	0.3474688579566472	0.0
FOXJ2	CAMK2G	0.33463069201751294	1.0188410115574698E-9
SP3	SMC6	0.4283680590448876	1.987589006713364E-6
SP3	WDR46	0.4451021492252156	1.205170051887805E-5
SP3	SMC3	0.46796380163232226	0.0
SP3	SMC2	0.43167042252180676	0.0
SP3	WDR55	0.27795274062577763	0.0021178727916457696
RUNX1	ATP6V1E1	0.3963809928644556	0.0
FOXC1	PIP	0.27001536305454343	0.0
E2F4	B4GALT4	0.26762227379226133	1.205170051887805E-5
MAFG	EXOSC3	0.2866836543466632	0.0021178727916457696
SP3	SMG5	0.39694639377989244	1.0188410115574698E-9
GTF3A	ITPRIPL2	0.263788809837996	7.030614284353476E-5
TFAP4	ZC3H13	0.2882144754225292	4.8394948048979813E-8
MYC	CCDC99	0.24570648867713968	0.0021178727916457696
TFDP2	ZC3H6	0.4862327724997504	0.0
SP3	WDR13	0.49317839903384986	0.0
SREBF1	SLC9A2	0.2830193271248068	4.8394948048979813E-8
FOXM1	CEACAM6	0.3520890934048444	0.0
FOXM1	CEACAM5	0.30352142880804367	0.0
PPARA	AGAP1	0.31666862533534	1.0188410115574698E-9
TBP	THYN1	0.29312890793967344	0.0
MAF	TMEM30A	0.34656631408771144	1.698068352595783E-10
SP3	SLU7	0.5098394971093975	0.0
RFX1	ZNF277	0.370243570022851	7.030614284353476E-5
CEBPA	TMEM93	0.3426350828223462	4.8394948048979813E-8
E2F1	MTA2	0.28086961362334834	0.0
CEBPA	TMEM69	0.3076022939614181	0.0
DBP	PPP2R3B	0.31777190221906654	1.987589006713364E-6
DBP	PPP2R1B	0.35063588592274336	0.0
TBP	ANKRA2	0.31802423618036024	0.0021178727916457696
GTF2A2	CCBL2	0.32443109807061127	1.205170051887805E-5
SP3	STRN	0.5731779587038205	3.940167240132908E-4
ATF1	TOR1AIP2	0.3725420098872963	0.010898789878996062
ELF1	PAK2	0.6358675102922093	0.0
HLF	FECH	0.4320246422350627	0.0021178727916457696
ESRRA	G3BP2	0.40713668170016004	3.940167240132908E-4
TFAP2A	RSPH1	0.34282236517700176	0.0021178727916457696
FOXJ1	TSPYL5	0.45397460757407343	0.0
FOXJ1	TSPYL4	0.4459266967534524	0.0
SP3	RSBN1	0.49548774809227547	0.0
POU6F1	TMEM37	0.35218257218418336	0.0
RELA	FAIM	0.3840430279219637	0.010898789878996062
TFDP1	ZNRF1	0.25679761012217406	7.030614284353476E-5
ESRRA	OTUB1	0.3775624207587493	4.8394948048979813E-8
AHR	ATP5G2	0.4754700850395053	0.0
SF1	MOCS2	0.290460487819697	7.131887080902288E-9
ESRRA	OTUD4	0.3312865172498046	1.0188410115574698E-9
BACH1	ROM1	0.4087564192066392	0.0
DDIT3	UIMC1	0.3236996691804069	0.0
E4F1	GET4	0.3772700469982045	1.205170051887805E-5
FOXJ1	USP18	0.3673915921641708	0.0
FOXJ1	USP15	0.4814449675982818	3.940167240132908E-4
FOXJ1	USP11	0.4415634793260794	0.0
HSF1	ARMC5	0.5588616511395696	0.0
NF1	GOLGA4	0.5274412223720393	0.0
HSF1	ARMC1	0.5238434580840584	0.0
NF1	GOLGB1	0.4117833312300014	0.0
REL	MEA1	0.38043355008056046	0.0
TFDP2	ACSS3	0.46855373745880013	4.8394948048979813E-8
ATF1	SHISA2	0.3067037778368258	0.010898789878996062
FOXJ1	USP25	0.49442938241247114	1.987589006713364E-6
FOXJ1	USP21	0.4737145435657533	0.0
RXRA	CMPK1	0.27638659487089084	7.030614284353476E-5
EGR3	FAM65B	0.6679800878232074	0.0
TP53	SLC5A6	0.25463325108725976	0.0
RXRB	PRRG1	0.484989334218162	0.010898789878996062
TEAD1	DDX60	0.2871267550558374	3.158407135828156E-7
PCBP1	LIN52	0.382659929566815	0.0
GTF2A2	C5orf43	0.33643685757399766	7.131887080902288E-9
GTF2A2	C5orf42	0.33609766942694974	1.987589006713364E-6
RELA	FA2H	0.3457702620569507	0.0
SMAD3	CRAMP1L	0.33901504670444316	0.0
BACH1	RND3	0.45854533787674995	0.0
MEF2A	NCLN	0.453560646546414	1.205170051887805E-5
RORA	LEPREL4	0.33714612525221344	0.010898789878996062
MAX	CCL28	0.25562573591491916	0.0021178727916457696
SP3	SSR4	0.49878262140623764	0.0
LMO2	MFSD5	0.3130177403870506	3.158407135828156E-7
NRF1	SLC4A8	0.3226827504924836	0.0
FOXJ1	PPAPDC2	0.3233340025262112	7.030614284353476E-5
RREB1	RPS8	0.30631619846322067	4.8394948048979813E-8
AHR	TXN2	0.48288943605109375	0.0
TFDP1	STMN1	0.256832181056014	7.131887080902288E-9
TCF4	ANXA11	0.3398413615316173	0.0021178727916457696
TP53	RABGEF1	0.3505845611801623	0.0
FOXC1	NVL	0.2846340311347124	0.0
NRF1	PANK3	0.33776771615056184	0.0
RELA	FAN1	0.42314239466614767	0.0
NR2F2	CLSTN1	0.4058679898120947	0.0
RREB1	RPA3	0.29823610933728795	0.0
CEBPD	SPTLC3	0.3421212224809173	7.131887080902288E-9
PAX6	SEMA5A	0.3160889506555901	0.0
LMO2	DDAH1	0.34887641361434685	0.0
HSF1	ARL8B	0.5122481373540746	1.0188410115574698E-9
FOXC1	NMB	0.2841575248539818	7.030614284353476E-5
RUNX2	APEX1	0.3503504322671741	7.030614284353476E-5
RELA	FCF1	0.325105585669506	0.0
PPARG	DIS3L2	0.33478010382073325	3.940167240132908E-4
FOXJ2	DIAPH2	0.32204485705662234	3.940167240132908E-4
RREB1	DCTN3	0.3063385776893384	1.987589006713364E-6
HSF2	RPGRIP1L	0.40484167188593784	0.0
SREBF1	PEX3	0.2866337325898456	0.0
ATF6	PHF1	0.3601738330962516	1.205170051887805E-5
FOXC1	MAF	0.27983520017212377	0.0
GTF2A2	EFCAB6	0.3779942488428567	3.940167240132908E-4
TFCP2	LMAN2L	0.24589018066360122	7.030614284353476E-5
POU6F1	VSIG10	0.3012421526982668	0.0
TCF3	REEP4	0.26307876032019895	7.030614284353476E-5
PRRX2	UBXN7	0.3201069593087575	7.131887080902288E-9
NR2F2	TMEM150C	0.4273018242194212	1.987589006713364E-6
RELA	FBRS	0.3783365145480467	0.0021178727916457696
STAT3	AMZ2	0.33700461982513	3.940167240132908E-4
HMGA1	FGFBP1	0.29502975457171654	0.0
EGR3	FAM49B	0.6439842406342156	3.158407135828156E-7
EGR3	FAM49A	0.7010310792230426	0.0
HMGA1	AKD1	0.44644785698660955	0.0
MEF2A	ASH1L	0.4096185165186425	7.131887080902288E-9
TFDP2	ACTG1	0.517372050521081	1.0188410115574698E-9
MEF2A	NANS	0.3268628986868337	4.8394948048979813E-8
ATF6	PIDD	0.4176997321344926	0.0
CEBPG	UBE2E1	0.2703373632814161	3.940167240132908E-4
IRF7	NOSIP	0.38867806645227176	3.158407135828156E-7
PRRX2	MARCKSL1	0.2843857032022609	0.0021178727916457696
MEF2A	NARS	0.3988208630447912	1.205170051887805E-5
ATF1	ZDHHC13	0.4085794069123089	0.0
TBP	MTERFD2	0.23801336919341162	3.940167240132908E-4
DBP	UTP14A	0.32347932626907816	3.158407135828156E-7
CREB1	PRPF40A	0.5174954807826319	3.940167240132908E-4
MAF	FOXC1	0.2798352001721238	0.0
TFDP2	ACTN1	0.451828417898482	3.940167240132908E-4
AHR	ATP2C1	0.46357256823181153	1.987589006713364E-6
SRF	C5orf41	0.35306254818952826	4.8394948048979813E-8
TFDP2	ACTR3	0.4593484828924791	0.0
BACH1	JMJD1C	0.6547472769631844	0.0
HMGA1	AKT1	0.3313942220276024	1.698068352595783E-10
ATF4	RIPK3	0.28615423907992155	0.010898789878996062
NFE2L2	IQSEC2	0.40346642153109785	1.0188410115574698E-9
CDC5L	ANKS3	0.40790458587583067	1.698068352595783E-10
EGR3	FAM53C	0.6302011457590441	0.0
CEBPA	TOMM40	0.35704745872641386	0.0
NFE2L2	KIAA1522	0.4082711669152586	0.0021178727916457696
NF1	TPRG1L	0.3335491926379458	0.0
ATF6	PJA2	0.5891690712013796	0.0
FOXA1	TBRG1	0.24888354188894565	3.940167240132908E-4
PCBP1	CCDC138	0.49345067069472875	0.0
AHR	TUT1	0.4968696932412604	0.0
GABPB2	DEPDC5	0.27206191140620745	0.0
NFIL3	SRP19	0.454840986243557	0.0
GTF2A2	RPL36A	0.26983494580062184	1.987589006713364E-6
STAT3	EXTL3	0.35133273304871654	1.698068352595783E-10
MAZ	ATL2	0.5003558527057489	0.0
MAFG	CHIC1	0.29081597503597617	3.940167240132908E-4
STAT3	ATL3	0.3494496083971904	1.0188410115574698E-9
BACH1	NCOA1	0.49951445552994894	0.0
NR2F2	TMEM176B	0.36632818844510967	7.030614284353476E-5
MTF1	KPNA1	0.292309698787679	1.987589006713364E-6
ARNT	NEO1	0.37741944913852415	0.0
FOXM1	BDKRB2	0.27377183410900197	0.0
PPARG	GSPT1	0.34270660098887934	7.131887080902288E-9
PBX1	RGNEF	0.39864808638005383	0.0
HMGA1	CC2D2A	0.41931363095329566	0.0
TFAP2A	HN1L	0.33962603378645656	0.0021178727916457696
ELF1	GLTSCR2	0.5117873735851921	0.0021178727916457696
ZNF238	TP53INP1	0.2964502190365121	7.030614284353476E-5
REL	MID2	0.4432661804134696	0.0
TEAD1	TANC1	0.3407859920707571	1.698068352595783E-10
BACH1	RSG1	0.46114172350682126	0.0021178727916457696
REL	MIA3	0.37015431614703587	0.0
CBFA2T2	DDI2	0.35867175331842877	1.0188410115574698E-9
ELK1	CD276	0.3048952742035001	0.0
RUNX1	FBXL17	0.32079417417874584	1.205170051887805E-5
RORA	ATXN7	0.5248938484333273	0.0
MAZ	THSD7A	0.3750623469264059	0.0
GTF2A2	RPL23A	0.31809653366872187	0.0
HMGA1	AMD1	0.3613342438240512	0.010898789878996062
MYC	ABHD12B	0.3079211713737476	0.0
PBX1	PTPLAD1	0.4694773909460289	0.010898789878996062
IRF8	NAPSB	0.4702388928008506	0.0
CREB1	TEX264	0.48884312994348683	0.0021178727916457696
TCF3	LDB1	0.27494336612941245	7.030614284353476E-5
AHR	ATP8B1	0.4530318651578737	7.131887080902288E-9
HMGA1	AMZ2	0.3482316210962862	0.0
REL	SFT2D2	0.37474302314288566	0.0
STAT3	ASB1	0.3723948215197481	4.8394948048979813E-8
TCF12	WFDC2	0.3314820695681124	1.987589006713364E-6
TP53	AARS	0.3224887113802027	0.0
SRF	EPHB3	0.3247171386147992	0.0
ITGAL	AMICA1	0.7135427092984121	0.0
SMAD3	SERPINB6	0.259824968736034	0.0
TEAD1	OXR1	0.38779112802038174	0.0
GTF2A2	LEO1	0.32729866417898057	0.0
REPIN1	NUDT16L1	0.44910385411815035	4.8394948048979813E-8
CDC5L	SSNA1	0.43469761928003264	1.0188410115574698E-9
STAT3	SMCR8	0.42965713303798914	0.0
TEAD1	TAOK3	0.31407729255233097	0.0
MAZ	METTL21A	0.35579428308810535	1.205170051887805E-5
HMGA1	ZBTB7B	0.4034842574114387	0.0
HMGA1	ANK3	0.4676984954408912	0.0
TFDP1	INTS10	0.2603128853348745	3.158407135828156E-7
STAT3	ARSB	0.32604591130363497	4.8394948048979813E-8
POU6F1	LOC220729	0.26464062402081495	3.158407135828156E-7
MAFG	LSM5	0.2920433155669231	1.698068352595783E-10
FOXJ2	BMF	0.29542044737954004	1.0188410115574698E-9
CEBPG	ERBB2	0.32094156578235433	0.0
HMGA1	ZBTB44	0.36498878035653814	0.0
HMGA1	ZBTB41	0.35824673922903116	3.940167240132908E-4
ATF6	PDCL	0.40978715437297497	7.030614284353476E-5
GTF3A	IL1R1	0.2815280143214371	0.0
HMGA1	ANO8	0.3289840169214416	3.158407135828156E-7
STAT3	ARL3	0.41056650580653936	0.0
FOXJ2	UQCC	0.26292262667406757	0.0
NFIL3	CAPZA1	0.5424878648734714	7.030614284353476E-5
GTF2A2	LDB1	0.2907376492992984	4.8394948048979813E-8
CEBPG	LLGL2	0.3105691446229328	3.940167240132908E-4
CEBPG	LLGL1	0.2741220309202886	1.0188410115574698E-9
FOXQ1	SKIV2L2	0.3167858432164876	1.205170051887805E-5
GTF2A2	LDHA	0.3707163388506964	0.0
PCBP1	LITAF	0.5210762985722641	1.698068352595783E-10
MAX	CCRL2	0.3689531395130827	1.987589006713364E-6
CEBPG	GTPBP5	0.2852690056781014	0.010898789878996062
RB1	NDOR1	0.3648474636637088	0.0
TFDP2	ACOX2	0.38298990041351433	0.0
POU2F1	KDELR3	0.281517836666132	3.940167240132908E-4
HMGA1	LPAR3	0.4096181923624167	0.0
ATF3	MAFF	0.3949006167590929	0.0
STAT3	HBEGF	0.43717707760102886	0.0
CEBPG	ERCC5	0.2762586965683083	4.8394948048979813E-8
CEBPG	ERCC2	0.3207747767895167	0.0
REL	EIF2C2	0.344729876695837	0.0
GABPB1	CASP4	0.3760258132042712	7.131887080902288E-9
GTF3A	ACTR3B	0.2674862649442983	0.010898789878996062
DBP	PELI3	0.33768000618560234	0.0
